EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
272709.000,658402.900,709184.900,709642.100,709340.800,709341.300,709745.200,709555.600,0.000
272689.000,658114.900,709195.900,709652.800,709351.900,709352.300,709755.900,709566.400,0.000
272746.900,658055.900,709202.800,709659.200,709358.200,709358.600,709762.600,709572.600,0.000
272794.000,658109.300,709196.500,709652.800,709351.800,709352.300,709756.300,709566.400,0.000
272763.300,658019.400,709187.200,709644.300,709343.000,709343.600,709747.400,709557.700,0.000
272669.900,657682.400,709178.500,709635.200,709333.800,709334.300,709738.200,709548.600,0.000
272619.700,657346.500,709171.400,709627.900,709326.500,709326.600,709730.600,709541.400,0.000
272710.200,657323.700,709186.800,709643.600,709341.900,709342.300,709746.300,709556.900,0.000
272756.400,657399.200,709182.400,709639.300,709337.600,709337.800,709741.900,709552.400,0.000
272708.800,657326.900,709170.400,709626.900,709325.400,709325.800,709729.900,709540.100,0.000
272620.700,657024.800,709167.600,709624.600,709322.800,709323.500,709727.600,709537.600,0.000
272596.400,656722.700,709170.300,709627.500,709325.800,709326.500,709730.100,709540.700,0.000
272675.800,656708.300,709185.400,709641.900,709340.900,709341.300,709744.800,709555.300,0.000
272736.600,656833.100,709194.500,709651.000,709349.900,709350.400,709754.000,709564.600,0.000
272697.000,656780.000,709192.100,709648.700,709347.400,709347.800,709751.800,709561.900,0.000
272611.200,656483.200,709187.900,709644.600,709343.200,709343.900,709747.700,709557.900,0.000
272576.500,656190.300,709189.100,709645.600,709344.600,709345.200,709748.900,709559.500,0.000
272616.700,656131.800,709189.700,709646.000,709344.700,709345.300,709749.400,709559.900,0.000
272677.200,656248.300,709195.100,709651.100,709349.600,709350.200,709754.400,709564.800,0.000
272655.000,656207.800,709194.100,709650.300,709349.100,709349.400,709753.800,709563.900,0.000
272564.200,655905.600,709188.200,709644.400,709343.300,709343.800,709748.100,709558.300,0.000
272518.200,655603.800,709184.500,709641.200,709340.100,709340.500,709744.300,709555.000,0.000
272587.700,655586.800,709196.600,709652.600,709351.700,709352.100,709755.900,709566.600,0.000
272641.600,655679.300,709198.600,709654.800,709353.600,709354.300,709757.700,709568.300,0.000
272609.300,655618.200,709194.100,709650.800,709349.800,709350.400,709753.700,709564.300,0.000
272523.800,655306.100,709183.300,709640.000,709338.800,709339.600,709742.700,709553.600,0.000
272478.600,654981.300,709170.900,709627.600,709326.500,709327.400,709730.600,709541.600,0.000
272537.000,654947.400,709179.400,709635.800,709335.100,709335.900,709739.100,709550.000,0.000
272620.100,655095.300,709194.300,709650.700,709349.800,709350.600,709753.800,709564.500,0.000
272586.300,655070.500,709196.600,709653.200,709352.100,709353.100,709756.300,709567.200,0.000
272505.600,654764.400,709188.300,709645.200,709343.800,709345.000,709747.900,709558.800,0.000
272458.200,654446.700,709179.300,709636.400,709335.100,709336.100,709739.000,709550.200,0.000
272520.800,654419.900,709185.900,709643.100,709341.700,709342.700,709745.700,709556.700,0.000
272574.000,654536.100,709191.900,709648.900,709347.800,709348.600,709751.400,709562.800,0.000
272545.400,654476.800,709185.600,709642.500,709341.300,709341.900,709745.100,709556.400,0.000
272451.500,654177.600,709179.900,709636.300,709335.600,709336.100,709739.400,709550.400,0.000
272429.400,653891.200,709183.300,709640.000,709339.400,709339.900,709743.000,709553.900,0.000
272474.600,653826.000,709186.600,709643.700,709342.800,709343.800,709746.700,709557.400,0.000
272526.400,653908.200,709187.400,709644.100,709343.100,709343.900,709746.900,709557.800,0.000
272507.000,653857.500,709190.900,709647.600,709346.500,709347.400,709750.600,709561.400,0.000
272416.900,653550.600,709185.300,709642.300,709341.400,709341.900,709745.100,709555.700,0.000
272380.300,653244.300,709183.100,709639.800,709338.900,709339.400,709742.700,709553.300,0.000
272426.800,653178.600,709186.100,709642.900,709341.800,709342.600,709745.900,709556.700,0.000
272487.800,653281.500,709193.100,709650.400,709349.100,709349.600,709753.100,709563.900,0.000
272463.800,653227.500,709191.200,709648.200,709346.800,709347.500,709751.200,709561.800,0.000
272378.600,652914.900,709184.900,709641.800,709340.300,709341.100,709744.600,709555.400,0.000
272333.700,652574.600,709174.100,709631.300,709329.600,709330.300,709733.800,709544.800,0.000
272387.400,652511.000,709176.900,709633.800,709332.400,709333.000,709736.800,709547.300,0.000
272444.900,652606.400,709182.500,709639.400,709338.400,709339.000,709742.600,709553.100,0.000
272421.700,652552.400,709181.600,709638.400,709337.200,709337.800,709741.400,709552.400,0.000
272352.800,652256.700,709179.300,709636.000,709334.700,709335.300,709739.100,709550.200,0.000
272318.800,651941.300,709175.600,709632.400,709331.600,709332.000,709735.700,709546.300,0.000
272375.000,651876.600,709179.400,709636.400,709335.400,709336.100,709739.800,709550.200,0.000
272428.800,651969.100,709185.500,709642.400,709341.600,709342.400,709745.800,709556.500,0.000
272405.400,651908.400,709185.300,709641.800,709341.300,709341.900,709745.100,709556.100,0.000
272320.300,651583.600,709178.500,709635.000,709334.300,709334.900,709738.200,709549.100,0.000
272281.600,651258.400,709175.400,709632.400,709331.500,709331.800,709735.300,709546.400,0.000
272331.200,651189.800,709179.500,709636.000,709335.100,709335.500,709739.300,709550.300,0.000
272388.600,651277.600,709184.700,709640.600,709340.100,709340.700,709744.200,709554.800,0.000
272368.700,651220.200,709184.900,709641.100,709340.600,709341.100,709744.600,709555.100,0.000
272278.200,650892.100,709175.100,709632.000,709331.100,709331.600,709735.000,709545.500,0.000
272232.100,650555.400,709169.900,709626.800,709325.900,709326.500,709729.300,709540.100,0.000
272283.000,650487.500,709175.400,709632.200,709331.800,709332.100,709735.500,709546.100,0.000
272330.600,650557.900,709177.400,709633.800,709333.600,709333.700,709737.300,709547.800,0.000
272302.200,650483.600,709175.600,709631.800,709331.700,709332.100,709735.100,709545.800,0.000
272246.500,650196.600,709179.300,709635.600,709335.300,709335.900,709739.100,709550.000,0.000
272218.700,649883.300,709177.900,709634.300,709333.900,709334.500,709737.800,709548.600,0.000
272273.000,649813.600,709181.200,709637.500,709337.200,709337.600,709740.900,709551.400,0.000
272330.900,649907.300,709189.300,709645.500,709344.800,709345.500,709748.600,709559.400,0.000
272311.800,649845.200,709184.900,709641.000,709340.800,709341.300,709744.800,709555.300,0.000
272230.100,649542.700,709181.200,709637.400,709337.400,709337.800,709740.700,709551.700,0.000
272186.300,649226.400,709179.300,709635.400,709335.300,709335.600,709738.800,709549.400,0.000
272227.200,649142.200,709179.900,709636.300,709335.700,709336.300,709739.600,709550.100,0.000
272276.700,649225.400,709180.600,709636.900,709336.100,709336.700,709740.000,709550.400,0.000
272247.200,649170.900,709176.800,709633.100,709332.800,709333.300,709736.600,709546.700,0.000
272167.900,648876.900,709170.300,709626.700,709326.300,709327.000,709729.900,709540.300,0.000
272135.000,648576.700,709168.900,709625.400,709324.700,709325.900,709728.800,709538.800,0.000
272200.500,648530.300,709178.100,709634.900,709334.300,709335.100,709738.000,709548.400,0.000
272262.600,648631.800,709183.400,709640.100,709339.100,709339.700,709742.800,709553.600,0.000
272240.900,648591.700,709181.300,709637.900,709337.200,709337.800,709741.100,709551.400,0.000
272150.700,648285.400,709171.900,709628.400,709327.800,709328.400,709731.600,709541.900,0.000
272103.200,647958.300,709164.800,709621.800,709320.900,709321.300,709724.700,709535.300,0.000
272154.600,647898.900,709168.900,709625.800,709324.900,709325.600,709728.800,709539.400,0.000
272225.700,648012.500,709178.100,709635.100,709334.400,709334.700,709738.400,709548.600,0.000
272212.900,647974.800,709178.400,709634.900,709334.500,709334.900,709738.300,709548.500,0.000
272131.500,647663.600,709169.600,709626.300,709326.100,709326.100,709729.400,709539.900,0.000
272099.300,647351.600,709167.300,709623.600,709323.400,709323.300,709727.100,709537.500,0.000
272156.700,647292.100,709173.100,709629.600,709328.900,709329.300,709732.600,709543.100,0.000
272234.500,647406.800,709181.800,709638.500,709337.800,709338.100,709741.300,709552.100,0.000
272232.300,647376.300,709185.700,709642.500,709342.300,709342.200,709746.000,709556.300,0.000
272144.500,647061.900,709176.400,709633.100,709332.600,709333.000,709736.700,709546.900,0.000
272110.000,646754.800,709174.400,709630.800,709330.600,709330.900,709734.500,709544.700,0.000
272162.100,646696.200,709180.900,709637.700,709337.000,709337.200,709740.600,709551.300,0.000
272220.100,646789.700,709182.500,709639.100,709338.300,709338.600,709742.300,709553.100,0.000
272191.300,646735.000,709176.400,709633.100,709332.600,709332.600,709736.300,709547.100,0.000
272103.300,646431.900,709167.000,709623.800,709323.300,709323.500,709726.400,709537.400,0.000
272070.000,646128.000,709164.900,709621.800,709320.900,709321.400,709724.500,709535.300,0.000
272129.600,646072.400,709171.400,709628.500,709327.600,709327.900,709731.100,709541.800,0.000
272185.600,646187.400,709178.000,709635.100,709334.500,709335.100,709737.800,709548.600,0.000
272151.100,646139.400,709170.800,709628.400,709327.300,709328.100,709731.100,709541.700,0.000
272061.900,645848.300,709161.300,709619.000,709318.200,709318.400,709721.500,709532.400,0.000
272023.300,645554.000,709158.700,709615.700,709315.100,709315.100,709718.600,709529.300,0.000
272075.700,645503.100,709164.900,709621.400,709320.500,709321.000,709724.200,709535.100,0.000
272136.700,645619.700,709172.500,709629.400,709328.300,709329.000,709731.900,709543.100,0.000
272116.400,645592.700,709172.700,709629.800,709329.000,709329.500,709732.500,709543.800,0.000
272041.300,645312.000,709165.300,709622.400,709321.800,709322.400,709725.100,709536.300,0.000
272000.800,645005.900,709160.200,709617.300,709316.400,709317.000,709719.900,709530.500,0.000
272042.000,644932.600,709164.100,709621.300,709320.100,709321.100,709723.900,709534.400,0.000
272092.800,645032.800,709166.300,709623.600,709322.600,709323.400,709726.400,709537.200,0.000
272073.300,645009.300,709164.900,709622.100,709321.100,709321.400,709724.700,709535.800,0.000
271989.900,644721.300,709158.300,709615.700,709315.100,709315.200,709718.200,709529.300,0.000
271949.000,644416.500,709156.100,709613.500,709313.000,709313.300,709716.100,709527.400,0.000
271983.300,644343.900,709157.900,709615.000,709314.100,709315.100,709717.900,709529.100,0.000
272048.400,644455.400,709166.600,709624.100,709323.000,709323.900,709726.800,709537.600,0.000
272027.800,644419.000,709164.900,709622.400,709321.800,709322.800,709725.500,709536.300,0.000
271946.500,644125.700,709161.900,709619.100,709318.400,709319.500,709722.400,709533.300,0.000
271907.200,643811.600,709159.300,709616.300,709315.600,709316.300,709719.400,709530.500,0.000
271960.700,643736.600,709165.000,709622.100,709321.300,709322.100,709725.400,709536.300,0.000
272016.900,643816.100,709167.700,709624.600,709324.100,709325.100,709728.100,709538.800,0.000
272001.200,643775.700,709165.600,709622.500,709322.100,709322.900,709725.800,709536.900,0.000
271916.100,643475.400,709158.100,709615.500,709314.600,709315.600,709718.500,709529.500,0.000
271872.900,643145.600,709154.600,709612.100,709310.500,709311.800,709714.500,709525.900,0.000
271915.300,643056.500,709158.600,709615.900,709315.000,709315.800,709718.900,709529.900,0.000
271970.700,643145.000,709162.600,709619.800,709319.300,709320.100,709723.300,709533.800,0.000
271940.700,643089.500,709159.600,709617.100,709316.400,709317.000,709720.300,709531.200,0.000
271858.800,642784.100,709154.200,709611.800,709310.800,709311.600,709714.900,709525.600,0.000
271820.200,642463.600,709153.100,709609.900,709309.100,709309.800,709713.100,709523.900,0.000
271864.000,642375.900,709156.300,709612.900,709312.000,709312.900,709715.900,709526.900,0.000
271927.600,642478.400,709161.600,709618.600,709317.900,709318.600,709722.000,709532.600,0.000
271914.600,642448.000,709161.800,709618.400,709318.100,709318.500,709721.900,709532.600,0.000
271837.500,642164.700,709154.400,709611.400,709310.600,709311.300,709714.900,709525.300,0.000
271797.500,641875.200,709149.000,709605.900,709305.000,709305.600,709708.900,709519.800,0.000
271850.000,641844.600,709153.200,709610.500,709310.100,709310.300,709713.800,709524.700,0.000
271917.800,641995.600,709158.100,709615.400,709315.400,709315.800,709719.000,709529.900,0.000
271907.500,642015.400,709159.400,709616.800,709316.400,709317.000,709720.100,709531.100,0.000
271820.800,641761.700,709149.600,709606.800,709306.300,709306.600,709709.900,709521.000,0.000
271796.000,641498.900,709149.900,709607.400,709306.900,709307.500,709710.300,709521.300,0.000
271867.700,641477.500,709160.900,709618.200,709317.800,709318.300,709721.000,709532.000,0.000
271928.400,641604.800,709167.600,709624.600,709324.100,709324.700,709727.400,709538.800,0.000
271891.400,641585.400,709160.400,709617.400,709316.900,709317.400,709720.500,709531.800,0.000
271814.700,641331.300,709155.200,709612.300,709311.900,709312.400,709715.300,709526.300,0.000
271783.600,641055.800,709156.600,709613.600,709313.300,709313.700,709716.800,709527.400,0.000
271830.400,641002.800,709162.100,709619.100,709318.900,709319.600,709722.400,709533.100,0.000
271882.300,641104.600,709164.600,709621.300,709321.300,709321.800,709724.800,709535.300,0.000
271859.100,641066.600,709160.400,709617.700,709317.100,709317.600,709720.900,709531.600,0.000
271764.500,640763.700,709151.900,709609.600,709309.300,709309.700,709712.900,709523.400,0.000
271719.200,640433.500,709149.200,709606.500,709306.000,709306.600,709709.800,709519.900,0.000
271757.800,640340.700,709153.600,709610.700,709310.300,709310.800,709713.900,709524.300,0.000
271801.300,640411.100,709156.500,709613.800,709313.600,709313.900,709716.900,709527.400,0.000
271764.900,640328.700,709150.100,709607.500,709307.300,709307.200,709710.500,709521.100,0.000
271677.700,639990.400,709144.700,709602.500,709302.100,709302.500,709705.300,709516.200,0.000
271635.300,639639.400,709144.300,709601.800,709301.700,709302.000,709704.900,709515.700,0.000
271674.100,639517.800,709149.300,709606.700,709306.600,709306.600,709710.000,709520.500,0.000
271727.700,639562.100,709155.400,709612.900,709312.400,709312.800,709716.000,709526.900,0.000
271704.200,639468.500,709156.900,709614.600,709314.400,709315.000,709717.800,709528.700,0.000
271621.200,639111.000,709151.500,709608.800,709308.400,709309.100,709712.600,709523.300,0.000
271576.300,638722.400,709148.000,709605.600,709305.100,709305.800,709709.100,709519.700,0.000
271606.000,638565.900,709150.300,709608.100,709307.100,709308.300,709710.700,709522.100,0.000
271672.300,638612.200,709156.000,709614.000,709312.800,709313.800,709716.400,709527.100,0.000
271650.700,638539.200,709155.100,709612.600,709312.200,709312.900,709716.100,709526.300,0.000
271572.000,638220.600,709148.100,709605.600,709305.600,709305.800,709709.100,709520.100,0.000
271530.600,637865.900,709145.400,709603.400,709303.100,709303.300,709706.300,709517.400,0.000
271575.300,637745.000,709151.100,709608.900,709308.800,709309.300,709711.600,709523.000,0.000
271644.900,637815.800,709156.100,709613.900,709313.500,709314.100,709716.600,709528.100,0.000
271638.300,637772.900,709155.500,709613.500,709313.300,709313.500,709716.300,709527.400,0.000
271579.200,637497.100,709149.600,709607.700,709307.700,709307.900,709710.800,709521.800,0.000
271549.200,637209.000,709148.000,709605.800,709305.400,709306.400,709709.100,709519.600,0.000
271620.100,637181.300,709158.100,709615.600,709315.900,709316.400,709719.300,709529.900,0.000
271689.300,637320.600,709161.700,709619.600,709319.600,709319.900,709722.800,709533.300,0.000
271677.700,637321.300,709157.300,709615.200,709314.600,709315.300,709718.400,709529.200,0.000
271597.200,637065.800,709150.300,709608.300,709307.900,709308.400,709711.400,709522.600,0.000
271558.300,636780.100,709146.400,709604.400,709304.300,709304.800,709707.700,709518.500,0.000
271616.300,636754.600,709151.000,709608.800,709308.900,709309.100,709711.800,709522.600,0.000
271673.200,636887.700,709152.300,709609.900,709309.700,709310.200,709713.000,709523.900,0.000
271650.100,636895.200,709150.300,709607.900,709307.400,709308.100,709711.200,709521.800,0.000
271575.800,636653.200,709147.300,709604.700,709304.500,709304.900,709707.800,709518.700,0.000
271548.500,636399.000,709147.700,709605.300,709305.200,709305.400,709708.100,709519.700,0.000
271593.300,636363.800,709149.400,709607.200,709307.300,709307.700,709710.500,709521.500,0.000
271642.700,636490.600,709151.400,709608.800,709308.900,709309.300,709712.600,709523.000,0.000
271624.900,636509.400,709154.100,709611.100,709311.000,709311.600,709714.800,709525.100,0.000
271534.900,636261.900,709147.400,709605.200,709304.700,709305.800,709708.500,709518.900,0.000
271492.000,635990.800,709144.000,709601.800,709301.500,709302.300,709705.300,709515.600,0.000
271539.100,635961.400,709147.500,709605.000,709304.900,709305.800,709708.300,709519.300,0.000
271592.200,636106.800,709151.900,709609.600,709309.400,709310.200,709712.800,709523.400,0.000
271569.900,636119.100,709148.000,709606.100,709305.400,709306.300,709709.100,709519.900,0.000
271496.000,635885.500,709144.600,709602.300,709302.000,709302.300,709705.400,709516.400,0.000
271454.900,635617.700,709143.800,709601.400,709301.600,709301.800,709704.900,709515.400,0.000
271487.900,635563.900,709147.100,709605.000,709304.400,709305.300,709708.300,709518.300,0.000
271528.700,635680.100,709149.600,709607.100,709306.600,709307.400,709710.600,709520.700,0.000
271508.100,635691.100,709146.500,709603.800,709304.200,709304.100,709707.200,709517.900,0.000
271426.300,635450.100,709137.800,709595.300,709295.400,709295.600,709698.900,709509.600,0.000
271385.300,635185.800,709136.700,709594.300,709294.100,709294.800,709697.500,709508.500,0.000
271431.800,635142.800,709144.100,709601.700,709301.400,709301.900,709704.700,709515.600,0.000
271493.600,635273.900,709147.300,709604.800,709304.600,709304.800,709707.900,709518.600,0.000
271466.800,635283.900,709142.100,709599.400,709299.400,709300.000,709702.900,709513.700,0.000
271395.200,635053.300,709140.800,709598.200,709298.500,709298.700,709701.400,709512.500,0.000
271360.700,634793.900,709140.300,709598.100,709298.100,709298.500,709701.300,709512.300,0.000
271415.900,634775.400,709147.400,709605.100,709305.100,709305.600,709708.500,709519.400,0.000
271486.800,634937.900,709155.000,709613.200,709312.900,709313.300,709716.600,709527.400,0.000
271466.300,634971.000,709149.600,709608.000,709307.300,709307.900,709711.000,709522.100,0.000
271396.600,634776.300,709143.100,709601.300,709301.100,709301.400,709704.300,709515.100,0.000
271358.900,634550.100,709140.000,709598.200,709298.100,709298.800,709701.600,709512.400,0.000
271405.100,634555.400,709144.400,709602.500,709302.500,709303.100,709706.000,709516.800,0.000
271471.100,634738.700,709149.900,709608.300,709308.100,709308.600,709711.800,709522.300,0.000
271458.800,634798.300,709147.200,709605.700,709305.600,709305.900,709709.100,709519.900,0.000
271376.200,634607.600,709142.800,709601.400,709301.300,709301.100,709704.400,709515.500,0.000
271334.500,634379.300,709144.300,709602.400,709302.100,709302.300,709705.400,709516.300,0.000
271361.200,634349.600,709144.300,709602.300,709302.000,709302.500,709705.400,709516.200,0.000
271404.600,634483.200,709144.900,709602.900,709302.900,709303.700,709706.400,709517.400,0.000
271386.000,634496.300,709145.300,709602.900,709302.800,709303.100,709706.000,709516.800,0.000
271303.200,634246.200,709142.000,709599.400,709299.400,709299.800,709702.800,709513.600,0.000
271254.300,633954.100,709139.300,709596.800,709296.800,709298.100,709700.800,709511.400,0.000
271291.800,633905.800,709142.000,709600.000,709299.900,709301.200,709703.600,709514.500,0.000
271348.700,634054.600,709145.200,709602.800,709302.600,709303.600,709706.300,709517.100,0.000
271341.300,634118.100,709142.800,709600.300,709300.100,709301.000,709703.600,709514.300,0.000
271285.900,633973.200,709138.600,709596.700,709296.400,709297.300,709699.800,709510.600,0.000
271267.800,633803.400,709140.100,709598.600,709298.300,709298.600,709701.700,709512.700,0.000
271317.200,633839.000,709142.100,709600.700,709300.400,709300.600,709703.600,709514.700,0.000
271375.500,634031.600,709146.100,709604.700,709304.400,709304.900,709707.600,709518.400,0.000
271363.300,634099.700,709147.100,709605.300,709305.200,709305.800,709708.800,709519.100,0.000
271281.700,633896.500,709141.300,709599.400,709299.100,709299.900,709702.700,709513.600,0.000
271238.500,633644.900,709138.800,709596.800,709296.800,709297.300,709699.800,709511.300,0.000
271261.400,633561.500,709140.500,709598.400,709298.300,709299.200,709701.900,709512.800,0.000
271300.000,633627.800,709142.000,709599.700,709299.400,709300.800,709703.100,709514.100,0.000
271270.300,633574.600,709139.800,709598.000,709297.700,709298.700,709701.300,709512.200,0.000
271184.000,633268.400,709134.000,709592.600,709292.300,709292.800,709695.900,709506.800,0.000
271145.100,632924.400,709133.900,709592.400,709292.300,709292.900,709695.800,709506.800,0.000
271182.900,632775.300,709140.100,709598.400,709298.100,709298.700,709701.800,709512.400,0.000
271238.000,632814.100,709145.400,709604.100,709303.500,709304.400,709707.500,709518.000,0.000
271222.700,632763.100,709141.700,709600.500,709300.300,709301.300,709703.600,709514.600,0.000
271145.600,632493.900,709134.500,709593.200,709293.100,709293.800,709696.400,709507.300,0.000
271103.300,632206.600,709130.400,709589.500,709289.600,709289.800,709692.300,709503.300,0.000
271147.300,632151.500,709136.300,709595.400,709295.400,709296.200,709698.400,709509.100,0.000
271207.300,632281.500,709140.700,709599.800,709299.800,709300.800,709702.700,709513.900,0.000
271213.300,632333.300,709144.600,709603.400,709303.300,709304.500,709706.900,709517.600,0.000
271159.800,632163.900,709143.200,709602.000,709301.700,709302.300,709705.200,709515.600,0.000
271122.600,631954.600,709137.800,709596.500,709296.300,709296.900,709699.800,709510.000,0.000
271182.500,631984.300,709142.300,709601.300,709301.100,709301.700,709703.900,709515.100,0.000
271274.600,632228.900,709150.400,709609.600,709309.100,709310.000,709712.000,709523.400,0.000
271290.200,632406.100,709152.400,709610.900,709310.400,709311.300,709714.100,709524.900,0.000
271245.500,632394.200,709147.800,709606.300,709305.900,709306.800,709709.500,709520.500,0.000
271234.900,632366.400,709147.400,709606.500,709306.300,709307.100,709709.500,709520.500,0.000
271292.600,632521.600,709152.300,709610.900,709311.000,709311.800,709714.300,709525.600,0.000
271354.500,632813.100,709154.600,709613.500,709313.500,709314.300,709716.800,709527.800,0.000
271344.100,632977.600,709152.400,709611.300,709311.400,709312.000,709714.600,709525.600,0.000
271263.900,632870.100,709145.000,709604.300,709304.300,709304.800,709707.100,709518.500,0.000
271211.100,632696.900,709142.200,709601.100,709301.400,709301.500,709704.600,709515.600,0.000
271237.700,632697.600,709145.200,709604.000,709304.200,709304.600,709707.700,709518.300,0.000
271280.500,632825.800,709151.300,709610.200,709310.200,709310.600,709713.300,709524.300,0.000
271264.600,632847.100,709148.600,709607.800,709307.500,709308.100,709710.800,709522.000,0.000
271197.500,632632.600,709140.100,709599.000,709299.400,709299.600,709702.200,709513.300,0.000
271164.000,632375.100,709135.900,709595.400,709295.200,709295.800,709698.500,709509.700,0.000
271206.100,632319.000,709139.900,709599.400,709299.400,709299.900,709702.500,709513.200,0.000
271257.800,632416.200,709143.400,709602.900,709302.900,709303.500,709706.000,709516.600,0.000
271247.700,632427.900,709145.300,709604.400,709304.600,709305.400,709707.800,709518.500,0.000
271174.000,632203.400,709139.300,709598.600,709299.000,709299.900,709702.200,709513.000,0.000
271128.600,631937.900,709134.300,709593.800,709294.000,709294.800,709697.100,709508.400,0.000
271163.200,631873.200,709137.800,709597.200,709297.300,709297.600,709700.000,709511.800,0.000
271214.600,631968.400,709144.000,709604.000,709303.900,709303.900,709706.600,709518.100,0.000
271181.900,631935.800,709140.900,709600.400,709300.400,709300.800,709703.100,709514.900,0.000
271088.000,631659.600,709130.900,709590.100,709290.100,709290.700,709693.500,709504.600,0.000
271031.200,631342.900,709124.500,709584.100,709284.000,709284.600,709687.100,709498.100,0.000
271047.600,631196.400,709124.600,709584.100,709284.000,709284.400,709686.900,709497.900,0.000
271083.300,631200.400,709129.300,709588.900,709288.600,709289.300,709691.900,709502.600,0.000
271059.200,631118.400,709130.300,709589.600,709289.400,709290.300,709692.700,709503.500,0.000
270987.400,630840.100,709128.300,709587.600,709287.400,709288.500,709690.800,709501.900,0.000
270942.400,630506.300,709127.400,709587.100,709286.900,709288.000,709690.400,709501.000,0.000
270975.700,630373.300,709131.800,709591.800,709291.600,709292.500,709694.900,709505.600,0.000
271025.700,630414.100,709139.000,709598.900,709298.800,709299.600,709702.100,709513.100,0.000
270988.400,630314.800,709135.700,709595.900,709295.400,709296.500,709698.900,709510.100,0.000
270888.500,629942.900,709126.300,709586.100,709285.600,709286.900,709689.400,709500.100,0.000
270828.900,629479.700,709123.200,709582.600,709282.300,709283.300,709686.300,709496.600,0.000
270827.400,629127.800,709121.600,709581.100,709280.500,709281.600,709684.400,709494.900,0.000
270833.800,628870.100,709123.800,709583.300,709282.900,709284.000,709686.500,709497.300,0.000
270771.200,628496.500,709119.300,709578.800,709278.600,709279.200,709681.700,709492.900,0.000
270677.200,627958.600,709111.900,709571.600,709271.700,709272.100,709674.600,709485.900,0.000
270652.100,627482.600,709111.900,709571.700,709271.700,709272.600,709674.700,709486.100,0.000
270732.200,627359.700,709121.400,709581.400,709281.300,709282.300,709684.600,709495.600,0.000
270835.100,627512.800,709133.200,709593.400,709293.100,709293.900,709696.500,709507.300,0.000
270865.900,627620.100,709136.100,709596.700,709296.400,709297.100,709699.800,709510.400,0.000
270817.800,627496.400,709130.900,709591.500,709291.400,709292.100,709694.600,709505.300,0.000
270802.000,627311.100,709132.000,709592.800,709292.700,709293.200,709695.600,709506.400,0.000
270856.100,627288.100,709136.900,709597.800,709297.300,709298.400,709700.400,709511.300,0.000
270902.800,627375.100,709137.600,709598.400,709298.300,709298.900,709701.400,709512.300,0.000
270889.700,627360.500,709134.200,709594.600,709294.800,709295.100,709697.500,709508.600,0.000
270827.100,627114.800,709129.500,709589.800,709290.000,709290.400,709692.800,709504.100,0.000
270804.600,626845.600,709127.900,709588.400,709288.600,709289.400,709691.500,709502.500,0.000
270834.500,626744.400,709128.200,709588.700,709289.000,709289.600,709692.400,709503.100,0.000
270893.800,626824.100,709134.400,709595.300,709295.600,709295.800,709698.900,709509.700,0.000
270899.100,626855.500,709134.800,709595.800,709295.800,709296.400,709699.400,709509.800,0.000
270867.200,626764.800,709133.600,709594.300,709294.400,709295.200,709697.600,709508.300,0.000
270881.700,626737.800,709135.900,709596.700,709297.100,709297.900,709699.800,709510.600,0.000
270973.600,626966.600,709144.200,709605.000,709305.100,709305.900,709707.800,709518.900,0.000
271082.900,627395.100,709149.800,709610.600,709311.000,709311.400,709713.900,709524.700,0.000
271109.700,627719.600,709149.900,709610.700,709311.000,709311.200,709713.500,709524.800,0.000
271067.200,627790.500,709142.400,709603.200,709303.300,709304.100,709706.200,709517.200,0.000
271060.600,627820.800,709142.800,709603.600,709303.900,709305.000,709707.200,709518.300,0.000
271131.700,628066.600,709147.500,709608.300,709308.600,709309.500,709711.600,709523.000,0.000
271222.600,628510.300,709155.500,709616.600,709316.600,709317.100,709719.600,709530.900,0.000
271264.200,628911.600,709156.300,709617.300,709317.300,709317.800,709720.300,709531.800,0.000
271256.000,629136.900,709155.400,709616.400,709316.300,709316.400,709719.300,709530.500,0.000
271263.000,629333.000,709154.400,709615.500,709315.000,709315.100,709718.100,709529.200,0.000
271339.700,629736.900,709159.300,709620.200,709319.900,709320.200,709723.000,709533.900,0.000
271429.500,630306.100,709165.000,709626.000,709325.600,709325.900,709728.800,709539.600,0.000
271430.600,630742.000,709161.400,709622.500,709322.100,709322.600,709725.700,709536.100,0.000
271365.900,630904.600,709154.100,709615.200,709314.900,709315.300,709718.400,709528.900,0.000
271324.100,630963.700,709147.800,709608.400,709308.300,709309.100,709712.200,709522.600,0.000
271364.800,631177.200,709151.700,709612.600,709312.700,709313.300,709716.200,709526.900,0.000
271412.900,631509.300,709156.800,709617.800,709317.800,709318.200,709721.000,709531.800,0.000
271377.100,631682.500,709153.200,709614.200,709314.100,709314.700,709717.400,709528.300,0.000
271288.200,631585.800,709147.200,709608.300,709307.900,709308.700,709711.300,709522.000,0.000
271221.000,631389.100,709143.600,709604.500,709304.500,709305.200,709707.400,709518.300,0.000
271217.900,631332.900,709143.200,709604.400,709304.200,709304.800,709707.500,709518.000,0.000
271234.800,631404.000,709142.500,709603.800,709303.700,709304.100,709707.200,709517.600,0.000
271183.900,631350.600,709139.100,709600.000,709300.000,709300.300,709703.100,709514.300,0.000
271072.900,631033.400,709132.900,709593.700,709293.900,709294.100,709696.500,709508.000,0.000
